Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
262	34974	0	0	0.0	0.5481171548117155	0.0	73.1673640167364	168	11426	5	346	5.0	0.3522012578616352	346.0	23.953878406708597	dns
261	34044	0	0	0.0	0.5460251046025104	0.0	71.22175732217573	169	11492	0	0	0.0	0.35355648535564854	0.0	24.0418410041841	dns
262	34974	7	679	7.0	0.549266247379455	679.0	73.32075471698113	168	11426	5	346	5.0	0.3522012578616352	346.0	23.953878406708597	dns
262	34974	0	0	0.0	0.5481171548117155	0.0	73.1673640167364	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
261	34044	0	0	0.0	0.5460251046025104	0.0	71.22175732217573	169	11492	0	0	0.0	0.35355648535564854	0.0	24.0418410041841	dns
262	34974	7	679	7.0	0.549266247379455	679.0	73.32075471698113	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
262	34974	0	0	0.0	0.5481171548117155	0.0	73.1673640167364	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
261	34044	0	0	0.0	0.5460251046025104	0.0	71.22175732217573	169	11492	0	0	0.0	0.35355648535564854	0.0	24.0418410041841	dns
262	34974	0	0	0.0	0.5481171548117155	0.0	73.1673640167364	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
262	34974	0	0	0.0	0.5481171548117155	0.0	73.1673640167364	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
261	34044	0	0	0.0	0.5460251046025104	0.0	71.22175732217573	169	11492	0	0	0.0	0.35355648535564854	0.0	24.0418410041841	dns
262	34974	0	0	0.0	0.5481171548117155	0.0	73.1673640167364	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
262	34974	0	0	0.0	0.5481171548117155	0.0	73.1673640167364	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
261	34044	0	0	0.0	0.5460251046025104	0.0	71.22175732217573	169	11492	0	0	0.0	0.35355648535564854	0.0	24.0418410041841	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
262	34974	0	0	0.0	0.5481171548117155	0.0	73.1673640167364	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
261	34044	0	0	0.0	0.5460251046025104	0.0	71.22175732217573	169	11492	0	0	0.0	0.35355648535564854	0.0	24.0418410041841	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
261	34044	0	0	0.0	0.5460251046025104	0.0	71.22175732217573	169	11492	0	0	0.0	0.35355648535564854	0.0	24.0418410041841	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
262	34242	1	198	1.0	0.5469728601252609	198.0	71.48643006263048	169	11492	0	0	0.0	0.35355648535564854	0.0	24.0418410041841	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.3514644351464435	0.0	23.90376569037657	dns
262	34242	1	198	1.0	0.5469728601252609	198.0	71.48643006263048	169	11492	0	0	0.0	0.35281837160751567	0.0	23.991649269311065	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
262	34242	1	198	1.0	0.5469728601252609	198.0	71.48643006263048	169	11492	0	0	0.0	0.35281837160751567	0.0	23.991649269311065	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
262	34242	1	198	1.0	0.5469728601252609	198.0	71.48643006263048	169	11492	0	0	0.0	0.35281837160751567	0.0	23.991649269311065	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	35158	1	184	1.0	0.5490605427974948	184.0	73.39874739039666	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
262	34242	1	198	1.0	0.5469728601252609	198.0	71.48643006263048	169	11492	0	0	0.0	0.35281837160751567	0.0	23.991649269311065	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
262	34242	1	198	1.0	0.5469728601252609	198.0	71.48643006263048	169	11492	0	0	0.0	0.35281837160751567	0.0	23.991649269311065	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
263	34427	1	185	1.0	0.5479166666666667	185.0	71.72291666666666	169	11492	0	0	0.0	0.35281837160751567	0.0	23.991649269311065	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35073068893528186	0.0	23.853862212943632	dns
263	34427	1	185	1.0	0.5479166666666667	185.0	71.72291666666666	169	11492	0	0	0.0	0.35208333333333336	0.0	23.941666666666666	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	34427	1	185	1.0	0.5479166666666667	185.0	71.72291666666666	169	11492	0	0	0.0	0.35208333333333336	0.0	23.941666666666666	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	34427	1	185	1.0	0.5479166666666667	185.0	71.72291666666666	169	11492	0	0	0.0	0.35208333333333336	0.0	23.941666666666666	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
263	35158	0	0	0.0	0.5479166666666667	0.0	73.24583333333334	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	34427	1	185	1.0	0.5479166666666667	185.0	71.72291666666666	169	11492	0	0	0.0	0.35208333333333336	0.0	23.941666666666666	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	34427	1	185	1.0	0.5479166666666667	185.0	71.72291666666666	169	11492	0	0	0.0	0.35208333333333336	0.0	23.941666666666666	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	34427	0	0	0.0	0.5467775467775468	0.0	71.57380457380458	169	11492	0	0	0.0	0.35208333333333336	0.0	23.941666666666666	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.35	0.0	23.804166666666667	dns
263	34427	0	0	0.0	0.5467775467775468	0.0	71.57380457380458	169	11492	0	0	0.0	0.35135135135135137	0.0	23.89189189189189	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
263	34427	0	0	0.0	0.5467775467775468	0.0	71.57380457380458	169	11492	0	0	0.0	0.35135135135135137	0.0	23.89189189189189	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
263	34427	0	0	0.0	0.5467775467775468	0.0	71.57380457380458	169	11492	0	0	0.0	0.35135135135135137	0.0	23.89189189189189	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	34576	1	149	1.0	0.5477178423236515	149.0	71.7344398340249	169	11492	0	0	0.0	0.35135135135135137	0.0	23.89189189189189	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	34576	1	149	1.0	0.5477178423236515	149.0	71.7344398340249	169	11492	0	0	0.0	0.3506224066390041	0.0	23.842323651452283	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.3492723492723493	0.0	23.754677754677754	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	34576	1	149	1.0	0.5477178423236515	149.0	71.7344398340249	169	11492	0	0	0.0	0.3506224066390041	0.0	23.842323651452283	dns
264	35330	1	172	1.0	0.5488565488565489	172.0	73.45114345114345	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	34576	1	149	1.0	0.5477178423236515	149.0	71.7344398340249	169	11492	0	0	0.0	0.3506224066390041	0.0	23.842323651452283	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	34576	1	149	1.0	0.5477178423236515	149.0	71.7344398340249	169	11492	0	0	0.0	0.3506224066390041	0.0	23.842323651452283	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	34576	1	149	1.0	0.5477178423236515	149.0	71.7344398340249	169	11492	0	0	0.0	0.3506224066390041	0.0	23.842323651452283	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
264	35330	0	0	0.0	0.5477178423236515	0.0	73.29875518672199	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	34576	1	149	1.0	0.5477178423236515	149.0	71.7344398340249	169	11492	0	0	0.0	0.3506224066390041	0.0	23.842323651452283	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	34576	1	149	1.0	0.5477178423236515	149.0	71.7344398340249	169	11492	0	0	0.0	0.3506224066390041	0.0	23.842323651452283	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	34576	0	0	0.0	0.546583850931677	0.0	71.58592132505176	169	11492	0	0	0.0	0.3506224066390041	0.0	23.842323651452283	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34854771784232363	0.0	23.70539419087137	dns
264	34576	0	0	0.0	0.546583850931677	0.0	71.58592132505176	169	11492	0	0	0.0	0.3498964803312629	0.0	23.79296066252588	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
264	34576	0	0	0.0	0.546583850931677	0.0	71.58592132505176	169	11492	0	0	0.0	0.3498964803312629	0.0	23.79296066252588	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
264	34576	0	0	0.0	0.546583850931677	0.0	71.58592132505176	169	11492	0	0	0.0	0.3498964803312629	0.0	23.79296066252588	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
265	34849	1	273	1.0	0.5475206611570248	273.0	72.00206611570248	169	11492	0	0	0.0	0.3498964803312629	0.0	23.79296066252588	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
265	34849	1	273	1.0	0.5475206611570248	273.0	72.00206611570248	169	11492	0	0	0.0	0.34917355371900827	0.0	23.74380165289256	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34782608695652173	0.0	23.65631469979296	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
265	34849	1	273	1.0	0.5475206611570248	273.0	72.00206611570248	169	11492	0	0	0.0	0.34917355371900827	0.0	23.74380165289256	dns
265	35590	1	260	1.0	0.5486542443064182	260.0	73.68530020703933	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
265	34849	1	273	1.0	0.5475206611570248	273.0	72.00206611570248	169	11492	0	0	0.0	0.34917355371900827	0.0	23.74380165289256	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
265	34849	1	273	1.0	0.5475206611570248	273.0	72.00206611570248	169	11492	0	0	0.0	0.34917355371900827	0.0	23.74380165289256	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
265	34849	1	273	1.0	0.5475206611570248	273.0	72.00206611570248	169	11492	0	0	0.0	0.34917355371900827	0.0	23.74380165289256	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
266	35794	1	204	1.0	0.5495867768595041	204.0	73.95454545454545	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
265	34849	1	273	1.0	0.5475206611570248	273.0	72.00206611570248	169	11492	0	0	0.0	0.34917355371900827	0.0	23.74380165289256	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
265	34849	1	273	1.0	0.5475206611570248	273.0	72.00206611570248	169	11492	0	0	0.0	0.34917355371900827	0.0	23.74380165289256	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
265	34849	0	0	0.0	0.5463917525773195	0.0	71.85360824742268	169	11492	0	0	0.0	0.34917355371900827	0.0	23.74380165289256	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.34710743801652894	0.0	23.607438016528924	dns
265	34849	0	0	0.0	0.5463917525773195	0.0	71.85360824742268	169	11492	0	0	0.0	0.34845360824742266	0.0	23.694845360824743	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
265	34849	0	0	0.0	0.5463917525773195	0.0	71.85360824742268	169	11492	0	0	0.0	0.34845360824742266	0.0	23.694845360824743	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
265	34849	0	0	0.0	0.5463917525773195	0.0	71.85360824742268	169	11492	0	0	0.0	0.34845360824742266	0.0	23.694845360824743	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
266	35054	1	205	1.0	0.5473251028806584	205.0	72.1275720164609	169	11492	0	0	0.0	0.34845360824742266	0.0	23.694845360824743	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
266	35054	1	205	1.0	0.5473251028806584	205.0	72.1275720164609	169	11492	0	0	0.0	0.3477366255144033	0.0	23.646090534979425	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.3463917525773196	0.0	23.55876288659794	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
266	35054	1	205	1.0	0.5473251028806584	205.0	72.1275720164609	169	11492	0	0	0.0	0.3477366255144033	0.0	23.646090534979425	dns
266	35794	0	0	0.0	0.5484536082474227	0.0	73.8020618556701	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
266	35054	1	205	1.0	0.5473251028806584	205.0	72.1275720164609	169	11492	0	0	0.0	0.3477366255144033	0.0	23.646090534979425	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
266	35054	1	205	1.0	0.5473251028806584	205.0	72.1275720164609	169	11492	0	0	0.0	0.3477366255144033	0.0	23.646090534979425	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
266	35054	1	205	1.0	0.5473251028806584	205.0	72.1275720164609	169	11492	0	0	0.0	0.3477366255144033	0.0	23.646090534979425	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
267	35125	1	71	1.0	0.5482546201232033	71.0	72.12525667351129	169	11492	0	0	0.0	0.3477366255144033	0.0	23.646090534979425	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
267	35125	1	71	1.0	0.5482546201232033	71.0	72.12525667351129	170	11558	1	66	1.0	0.3490759753593429	66.0	23.73305954825462	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.345679012345679	0.0	23.51028806584362	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
267	35125	1	71	1.0	0.5482546201232033	71.0	72.12525667351129	170	11558	1	66	1.0	0.3490759753593429	66.0	23.73305954825462	dns
267	36022	1	228	1.0	0.5493827160493827	228.0	74.11934156378601	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
267	35125	1	71	1.0	0.5482546201232033	71.0	72.12525667351129	170	11558	1	66	1.0	0.3490759753593429	66.0	23.73305954825462	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
267	35125	1	71	1.0	0.5482546201232033	71.0	72.12525667351129	170	11558	1	66	1.0	0.3490759753593429	66.0	23.73305954825462	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
267	35125	1	71	1.0	0.5482546201232033	71.0	72.12525667351129	170	11558	1	66	1.0	0.3490759753593429	66.0	23.73305954825462	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
272	35456	5	331	5.0	0.5573770491803278	331.0	72.65573770491804	170	11558	1	66	1.0	0.3490759753593429	66.0	23.73305954825462	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
272	35456	5	331	5.0	0.5573770491803278	331.0	72.65573770491804	174	11828	4	270	4.0	0.35655737704918034	270.0	24.237704918032787	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	168	11426	0	0	0.0	0.34496919917864477	0.0	23.462012320328544	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	169	11492	1	66	1.0	0.3463114754098361	66.0	23.549180327868854	dns
272	35456	5	331	5.0	0.5573770491803278	331.0	72.65573770491804	174	11828	4	270	4.0	0.35655737704918034	270.0	24.237704918032787	dns
267	36022	0	0	0.0	0.5482546201232033	0.0	73.96714579055441	169	11492	1	66	1.0	0.3463114754098361	66.0	23.549180327868854	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	169	11492	1	66	1.0	0.3463114754098361	66.0	23.549180327868854	dns
272	35456	5	331	5.0	0.5573770491803278	331.0	72.65573770491804	174	11828	4	270	4.0	0.35655737704918034	270.0	24.237704918032787	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	169	11492	1	66	1.0	0.3463114754098361	66.0	23.549180327868854	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	169	11492	1	66	1.0	0.3463114754098361	66.0	23.549180327868854	dns
272	35456	5	331	5.0	0.5573770491803278	331.0	72.65573770491804	174	11828	4	270	4.0	0.35655737704918034	270.0	24.237704918032787	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	169	11492	1	66	1.0	0.3463114754098361	66.0	23.549180327868854	dns
272	36358	4	265	4.0	0.556237218813906	265.0	74.3517382413088	169	11492	1	66	1.0	0.3463114754098361	66.0	23.549180327868854	dns
272	35456	5	331	5.0	0.5573770491803278	331.0	72.65573770491804	174	11828	4	270	4.0	0.35655737704918034	270.0	24.237704918032787	dns
268	36093	1	71	1.0	0.5491803278688525	71.0	73.9610655737705	169	11492	1	66	1.0	0.3463114754098361	66.0	23.549180327868854	dns
